Geography,Name,Median Household Income,Poverty Rate (%),Unemployment Rate (%),Bachelor's Degree or Higher (%)
8600000US96141,ZCTA5 96141,57212,3.0,0.0,50.6
8600000US96142,ZCTA5 96142,42857,14.7,16.1,24.8
8600000US96143,ZCTA5 96143,40340,16.3,9.0,28.1
8600000US96145,ZCTA5 96145,68887,9.8,4.5,48.1
8600000US96146,ZCTA5 96146,53250,12.4,6.1,46.5
8600000US96148,ZCTA5 96148,52841,5.5,13.6,28.1
8600000US96150,ZCTA5 96150,47500,15.7,8.9,25.5
8600000US96155,ZCTA5 96155,-,-,-,-
8600000US96161,ZCTA5 96161,75172,8.3,7.2,43.5
8600000US96701,ZCTA5 96701,83540,6.7,2.4,33.1
8600000US96703,ZCTA5 96703,60656,15.0,4.5,22.3
8600000US96704,ZCTA5 96704,52344,13.6,7.1,23.7
8600000US96705,ZCTA5 96705,73229,13.0,2.9,19.8
8600000US96706,ZCTA5 96706,88923,6.4,4.3,23.9
8600000US96707,ZCTA5 96707,98825,5.5,4.7,29.3
8600000US96708,ZCTA5 96708,61250,11.9,5.5,33.8
8600000US96710,ZCTA5 96710,62882,0.0,0.0,31.8
8600000US96712,ZCTA5 96712,75451,11.5,6.4,35.6
8600000US96713,ZCTA5 96713,44417,13.2,4.6,22.1
8600000US96714,ZCTA5 96714,43040,16.9,3.5,38.4
8600000US96716,ZCTA5 96716,69000,3.2,2.5,26.1
8600000US96717,ZCTA5 96717,63102,16.9,6.2,31.0
8600000US96719,ZCTA5 96719,63031,32.4,7.7,20.2
8600000US96720,ZCTA5 96720,51803,18.0,4.0,28.4
8600000US96722,ZCTA5 96722,51818,14.0,5.3,45.2
8600000US96725,ZCTA5 96725,66275,13.5,8.7,22.0
8600000US96726,ZCTA5 96726,60156,11.7,2.7,8.2
8600000US96727,ZCTA5 96727,55806,14.2,6.5,16.2
8600000US96728,ZCTA5 96728,51750,19.2,3.0,41.1
8600000US96729,ZCTA5 96729,43375,12.0,8.2,12.7
8600000US96730,ZCTA5 96730,71141,5.3,2.5,36.7
8600000US96731,ZCTA5 96731,57500,13.6,3.8,24.8
8600000US96732,ZCTA5 96732,64692,10.1,7.6,17.9
8600000US96734,ZCTA5 96734,93892,6.5,3.1,44.0
8600000US96737,ZCTA5 96737,43455,33.9,3.4,12.2
8600000US96738,ZCTA5 96738,76982,7.5,6.0,29.2
8600000US96740,ZCTA5 96740,61750,14.3,5.7,28.3
8600000US96741,ZCTA5 96741,64514,17.2,2.9,36.0
8600000US96742,ZCTA5 96742,61250,17.6,0.0,43.3
8600000US96743,ZCTA5 96743,57857,11.3,5.3,32.6
8600000US96744,ZCTA5 96744,84835,7.4,3.4,35.9
8600000US96746,ZCTA5 96746,63840,10.9,5.5,28.1
8600000US96747,ZCTA5 96747,64063,14.2,7.1,9.6
8600000US96748,ZCTA5 96748,41976,17.3,5.2,20.0
8600000US96749,ZCTA5 96749,45276,29.1,4.4,26.7
8600000US96750,ZCTA5 96750,53364,16.8,5.2,21.3
8600000US96751,ZCTA5 96751,42731,0.0,0.0,43.6
8600000US96752,ZCTA5 96752,58654,5.6,3.4,18.1
8600000US96753,ZCTA5 96753,62748,12.8,5.7,30.2
8600000US96754,ZCTA5 96754,63475,12.0,2.9,37.1
8600000US96755,ZCTA5 96755,48462,14.3,6.2,17.7
8600000US96756,ZCTA5 96756,62212,9.3,4.8,29.8
8600000US96757,ZCTA5 96757,50909,19.2,8.5,25.7
8600000US96759,ZCTA5 96759,-,0.0,0.0,11.3
8600000US96760,ZCTA5 96760,36750,22.6,5.8,22.8
8600000US96761,ZCTA5 96761,62782,8.3,4.9,27.6
8600000US96762,ZCTA5 96762,83348,11.1,2.7,44.6
8600000US96763,ZCTA5 96763,53684,9.6,5.7,22.3
8600000US96764,ZCTA5 96764,45000,12.0,5.0,21.1
8600000US96765,ZCTA5 96765,51528,7.1,0.8,31.8
8600000US96766,ZCTA5 96766,62804,12.6,2.3,19.8
8600000US96768,ZCTA5 96768,69012,11.2,5.6,23.3
8600000US96769,ZCTA5 96769,59722,4.7,0.9,6.8
8600000US96770,ZCTA5 96770,41750,33.2,12.8,34.6
8600000US96771,ZCTA5 96771,30873,33.9,4.2,19.9
8600000US96772,ZCTA5 96772,40609,22.1,8.4,16.1
8600000US96773,ZCTA5 96773,57500,6.1,17.6,39.6
8600000US96774,ZCTA5 96774,47932,33.0,13.3,22.1
8600000US96776,ZCTA5 96776,48510,13.0,4.5,28.5
8600000US96777,ZCTA5 96777,28611,19.1,7.1,12.7
8600000US96778,ZCTA5 96778,31462,29.6,9.2,22.0
8600000US96779,ZCTA5 96779,72917,8.2,2.8,37.5
8600000US96780,ZCTA5 96780,66773,9.4,8.6,14.9
8600000US96781,ZCTA5 96781,42772,22.1,3.5,23.3
8600000US96782,ZCTA5 96782,78526,6.7,3.2,24.6
8600000US96783,ZCTA5 96783,37105,20.8,8.8,30.4
8600000US96785,ZCTA5 96785,38015,23.2,3.1,36.0
8600000US96786,ZCTA5 96786,54184,11.4,4.5,18.6
8600000US96789,ZCTA5 96789,91458,4.4,2.9,38.1
8600000US96790,ZCTA5 96790,70428,14.8,4.2,37.0
8600000US96791,ZCTA5 96791,73966,8.7,3.6,27.5
8600000US96792,ZCTA5 96792,56604,24.2,9.0,11.0
8600000US96793,ZCTA5 96793,72335,11.2,6.7,22.0
8600000US96795,ZCTA5 96795,70561,14.6,5.1,14.6
8600000US96796,ZCTA5 96796,66000,13.9,4.2,22.8
8600000US96797,ZCTA5 96797,82741,9.2,3.4,21.9
8600000US96813,ZCTA5 96813,60917,9.5,2.9,42.5
8600000US96814,ZCTA5 96814,57946,10.3,3.7,44.1
8600000US96815,ZCTA5 96815,50832,13.3,3.3,40.3
8600000US96816,ZCTA5 96816,76043,8.1,3.1,41.4
8600000US96817,ZCTA5 96817,53282,16.0,3.4,28.7
8600000US96818,ZCTA5 96818,70341,7.8,3.1,30.9
8600000US96819,ZCTA5 96819,74812,12.7,2.6,17.2
8600000US96821,ZCTA5 96821,112687,2.7,1.4,56.0
8600000US96822,ZCTA5 96822,64533,12.2,3.9,49.8
8600000US96825,ZCTA5 96825,108942,4.0,2.4,53.0
8600000US96826,ZCTA5 96826,44946,16.0,2.9,33.3
8600000US96850,ZCTA5 96850,-,-,-,-
8600000US96853,ZCTA5 96853,-,-,0.0,3.3
8600000US96857,ZCTA5 96857,-,-,0.0,9.1
8600000US96859,ZCTA5 96859,-,-,-,-
8600000US96860,ZCTA5 96860,-,0.0,0.0,9.9
8600000US96863,ZCTA5 96863,-,-,0.0,-
8600000US97001,ZCTA5 97001,67723,16.5,7.1,53.7
8600000US97002,ZCTA5 97002,62864,7.3,5.6,28.3
8600000US97004,ZCTA5 97004,75625,5.6,4.2,22.6
8600000US97005,ZCTA5 97005,38480,24.0,7.1,26.9
8600000US97006,ZCTA5 97006,61869,14.6,7.0,38.9
8600000US97007,ZCTA5 97007,70519,10.4,6.7,40.2
8600000US97008,ZCTA5 97008,54414,15.5,7.1,40.4
8600000US97009,ZCTA5 97009,63227,7.7,7.3,19.2
8600000US97011,ZCTA5 97011,39844,15.8,17.6,23.2
8600000US97013,ZCTA5 97013,59595,11.9,6.0,26.0
8600000US97014,ZCTA5 97014,34405,20.1,10.0,16.3
8600000US97015,ZCTA5 97015,59986,9.4,4.9,28.6
8600000US97016,ZCTA5 97016,54340,13.9,6.6,13.1
8600000US97017,ZCTA5 97017,65109,6.0,4.6,16.5
8600000US97018,ZCTA5 97018,64857,6.2,5.6,24.7
8600000US97019,ZCTA5 97019,53108,15.8,11.0,21.0
8600000US97020,ZCTA5 97020,64412,9.9,5.2,18.7
8600000US97021,ZCTA5 97021,44318,10.5,3.0,20.2
8600000US97022,ZCTA5 97022,66591,10.0,8.1,17.8
8600000US97023,ZCTA5 97023,59229,14.1,5.6,15.2
8600000US97024,ZCTA5 97024,51633,19.3,4.5,18.9
8600000US97026,ZCTA5 97026,53785,23.0,11.8,15.3
8600000US97027,ZCTA5 97027,54293,14.0,6.3,20.8
8600000US97028,ZCTA5 97028,-,0.0,0.0,67.9
8600000US97029,ZCTA5 97029,66667,9.9,7.7,37.1
8600000US97030,ZCTA5 97030,42404,20.7,8.5,18.1
8600000US97031,ZCTA5 97031,56754,15.7,3.7,33.3
8600000US97032,ZCTA5 97032,46934,16.0,3.4,13.4
8600000US97033,ZCTA5 97033,38125,31.3,0.0,36.9
8600000US97034,ZCTA5 97034,104020,6.6,4.4,67.5
8600000US97035,ZCTA5 97035,73330,7.9,7.1,61.6
8600000US97037,ZCTA5 97037,41417,16.9,12.3,18.1
8600000US97038,ZCTA5 97038,54371,8.6,7.6,13.6
8600000US97039,ZCTA5 97039,39250,19.5,1.6,17.0
8600000US97040,ZCTA5 97040,55208,19.3,8.6,33.8
8600000US97041,ZCTA5 97041,68421,12.6,1.9,30.1
8600000US97042,ZCTA5 97042,65096,15.2,7.4,14.9
8600000US97045,ZCTA5 97045,63915,10.7,5.8,23.1
8600000US97048,ZCTA5 97048,50816,11.6,5.9,13.0
8600000US97049,ZCTA5 97049,57625,4.9,5.8,24.0
8600000US97050,ZCTA5 97050,28500,25.8,0.9,6.1
8600000US97051,ZCTA5 97051,50147,16.5,8.9,17.6
8600000US97053,ZCTA5 97053,63643,4.7,6.3,18.6
8600000US97054,ZCTA5 97054,63672,10.2,3.6,9.0
8600000US97055,ZCTA5 97055,60611,8.9,6.4,19.5
8600000US97056,ZCTA5 97056,57528,12.4,5.8,20.6
8600000US97057,ZCTA5 97057,-,0.0,0.0,0.0
8600000US97058,ZCTA5 97058,42878,16.3,5.3,18.1
8600000US97060,ZCTA5 97060,54943,18.8,8.8,21.2
8600000US97062,ZCTA5 97062,66783,11.7,6.6,42.0
8600000US97063,ZCTA5 97063,39911,17.4,3.2,6.8
8600000US97064,ZCTA5 97064,55417,12.2,4.5,13.1
8600000US97065,ZCTA5 97065,41250,20.4,5.6,13.0
8600000US97067,ZCTA5 97067,62188,6.8,2.6,23.8
8600000US97068,ZCTA5 97068,87119,5.4,5.6,52.9
8600000US97070,ZCTA5 97070,60399,9.4,5.5,40.4
8600000US97071,ZCTA5 97071,43879,25.4,8.2,13.2
8600000US97080,ZCTA5 97080,63032,11.5,6.5,23.4
8600000US97086,ZCTA5 97086,75867,7.6,7.1,39.3
8600000US97089,ZCTA5 97089,84469,7.7,5.5,24.4
8600000US97101,ZCTA5 97101,55536,11.5,7.2,19.9
8600000US97102,ZCTA5 97102,31250,15.7,0.0,38.2
8600000US97103,ZCTA5 97103,49137,15.1,5.3,22.9
8600000US97106,ZCTA5 97106,87016,6.6,5.4,31.8
8600000US97107,ZCTA5 97107,50938,10.1,5.8,14.7
8600000US97108,ZCTA5 97108,54792,2.4,5.8,29.9
8600000US97109,ZCTA5 97109,63958,0.0,5.9,20.7
8600000US97110,ZCTA5 97110,48214,25.0,2.1,39.4
8600000US97111,ZCTA5 97111,60750,4.6,4.1,17.8
8600000US97112,ZCTA5 97112,50536,12.0,4.2,24.6
8600000US97113,ZCTA5 97113,56651,12.2,10.8,14.3
8600000US97114,ZCTA5 97114,61753,14.8,7.4,19.0
8600000US97115,ZCTA5 97115,66447,7.6,4.9,24.0
8600000US97116,ZCTA5 97116,50795,16.2,6.9,22.2
8600000US97117,ZCTA5 97117,71429,1.0,5.2,16.1
8600000US97118,ZCTA5 97118,37188,19.6,4.2,13.5
8600000US97119,ZCTA5 97119,60787,7.5,8.7,26.3
8600000US97121,ZCTA5 97121,56296,20.6,2.8,15.7
8600000US97122,ZCTA5 97122,34088,4.2,0.7,2.0
8600000US97123,ZCTA5 97123,63698,17.7,6.6,25.2
8600000US97124,ZCTA5 97124,72387,9.1,5.4,40.5
8600000US97125,ZCTA5 97125,58750,0.0,0.0,21.7
8600000US97127,ZCTA5 97127,53811,18.9,6.9,12.1
8600000US97128,ZCTA5 97128,45779,22.1,6.7,23.1
8600000US97130,ZCTA5 97130,49375,15.2,8.3,46.2
8600000US97131,ZCTA5 97131,42328,22.2,3.6,19.5
8600000US97132,ZCTA5 97132,59875,15.3,5.5,26.5
8600000US97133,ZCTA5 97133,80125,12.9,6.3,28.1
8600000US97134,ZCTA5 97134,60313,0.0,0.0,75.0
8600000US97135,ZCTA5 97135,37361,11.8,8.4,29.3
8600000US97136,ZCTA5 97136,37847,13.0,4.2,20.4
8600000US97137,ZCTA5 97137,71875,12.3,6.7,25.1
8600000US97138,ZCTA5 97138,41975,17.2,6.3,23.6
8600000US97140,ZCTA5 97140,85556,6.0,4.6,43.0
8600000US97141,ZCTA5 97141,42105,20.7,5.1,15.9
8600000US97144,ZCTA5 97144,6875,48.4,11.1,43.3
8600000US97145,ZCTA5 97145,35000,14.2,0.0,38.7
8600000US97146,ZCTA5 97146,43846,14.2,5.2,25.0
8600000US97147,ZCTA5 97147,32868,10.4,8.9,20.4
8600000US97148,ZCTA5 97148,66359,7.6,3.1,23.4
8600000US97149,ZCTA5 97149,49063,20.1,0.0,58.6
8600000US97201,ZCTA5 97201,44393,22.1,9.2,68.4
8600000US97202,ZCTA5 97202,55606,15.8,5.1,52.5
8600000US97203,ZCTA5 97203,42912,28.4,8.5,31.4
8600000US97204,ZCTA5 97204,13576,65.3,14.9,9.4
8600000US97205,ZCTA5 97205,29782,27.8,5.0,55.6
8600000US97206,ZCTA5 97206,52414,16.3,7.6,34.2
8600000US97208,ZCTA5 97208,-,-,-,-
8600000US97209,ZCTA5 97209,42936,20.2,7.5,64.1
8600000US97210,ZCTA5 97210,71949,10.7,4.9,74.8
8600000US97211,ZCTA5 97211,62938,16.6,6.6,52.5
8600000US97212,ZCTA5 97212,84100,10.7,5.5,65.6
8600000US97213,ZCTA5 97213,58176,12.8,6.6,50.3
8600000US97214,ZCTA5 97214,52440,15.6,6.1,61.0
8600000US97215,ZCTA5 97215,68016,8.0,4.6,59.3
8600000US97216,ZCTA5 97216,44919,22.4,5.5,26.4
8600000US97217,ZCTA5 97217,53704,17.0,6.3,44.2
8600000US97218,ZCTA5 97218,48448,25.7,6.4,30.5
8600000US97219,ZCTA5 97219,77598,10.3,6.1,59.4
8600000US97220,ZCTA5 97220,46908,20.1,7.0,25.9
8600000US97221,ZCTA5 97221,92174,7.4,5.9,68.9
8600000US97222,ZCTA5 97222,49558,13.5,7.4,23.4
8600000US97223,ZCTA5 97223,65109,9.4,5.9,43.3
8600000US97224,ZCTA5 97224,54161,11.7,4.3,40.1
8600000US97225,ZCTA5 97225,72010,6.2,4.8,59.7
8600000US97227,ZCTA5 97227,44342,23.1,5.3,48.9
8600000US97229,ZCTA5 97229,98303,5.4,4.3,62.6
8600000US97230,ZCTA5 97230,46237,22.0,6.5,20.9
8600000US97231,ZCTA5 97231,85481,5.1,3.3,50.8
8600000US97232,ZCTA5 97232,45671,14.6,4.7,61.1
8600000US97233,ZCTA5 97233,39150,31.8,9.0,13.2
8600000US97236,ZCTA5 97236,40907,27.3,7.5,14.9
8600000US97239,ZCTA5 97239,75302,12.1,5.0,72.1
8600000US97266,ZCTA5 97266,36772,26.5,7.2,15.8
8600000US97267,ZCTA5 97267,58920,11.7,6.6,24.3
8600000US97301,ZCTA5 97301,35218,30.6,10.9,14.8
8600000US97302,ZCTA5 97302,52849,12.8,6.7,36.9
8600000US97303,ZCTA5 97303,50520,16.2,6.2,24.1
8600000US97304,ZCTA5 97304,61725,10.4,6.8,37.0
8600000US97305,ZCTA5 97305,40950,23.1,8.0,14.1
8600000US97306,ZCTA5 97306,57426,10.5,7.1,35.0
8600000US97317,ZCTA5 97317,51119,18.7,6.2,17.9
8600000US97321,ZCTA5 97321,58484,12.5,7.8,34.4
8600000US97322,ZCTA5 97322,40416,25.9,6.6,15.1
8600000US97324,ZCTA5 97324,34495,18.7,6.9,20.3
8600000US97325,ZCTA5 97325,59411,9.0,5.4,13.3
8600000US97326,ZCTA5 97326,70875,18.0,2.2,22.2
8600000US97327,ZCTA5 97327,51094,10.3,5.5,18.0
8600000US97329,ZCTA5 97329,147981,14.5,8.8,0.0
8600000US97330,ZCTA5 97330,43897,28.9,4.8,56.7
8600000US97331,ZCTA5 97331,8239,100.0,7.1,-
8600000US97333,ZCTA5 97333,45187,22.7,4.9,55.9
8600000US97338,ZCTA5 97338,52566,17.4,8.0,21.3
8600000US97341,ZCTA5 97341,44402,11.8,7.4,30.8
8600000US97342,ZCTA5 97342,35250,1.6,0.0,30.7
8600000US97343,ZCTA5 97343,29545,20.7,0.0,9.9
8600000US97344,ZCTA5 97344,36597,25.5,10.7,15.5
8600000US97345,ZCTA5 97345,18333,40.6,11.9,11.1
8600000US97346,ZCTA5 97346,46359,17.7,11.1,26.2
8600000US97347,ZCTA5 97347,41265,7.9,5.8,7.5
8600000US97348,ZCTA5 97348,49250,16.8,4.6,16.7
8600000US97350,ZCTA5 97350,31250,25.3,6.4,5.6
8600000US97351,ZCTA5 97351,42702,28.6,11.3,19.1
8600000US97352,ZCTA5 97352,50379,19.2,5.7,16.0
8600000US97355,ZCTA5 97355,44023,17.5,5.8,17.2
8600000US97357,ZCTA5 97357,70455,7.4,0.0,35.6
8600000US97358,ZCTA5 97358,61210,8.4,3.8,14.8
8600000US97360,ZCTA5 97360,42917,14.2,6.2,8.6
8600000US97361,ZCTA5 97361,44423,24.6,5.7,36.7
8600000US97362,ZCTA5 97362,43319,11.4,4.1,15.4
8600000US97364,ZCTA5 97364,52273,9.0,5.1,22.3
8600000US97365,ZCTA5 97365,41724,17.6,3.9,29.5
8600000US97366,ZCTA5 97366,45573,6.7,5.2,30.2
8600000US97367,ZCTA5 97367,39283,22.4,6.3,22.8
8600000US97368,ZCTA5 97368,44944,16.0,4.3,20.7
8600000US97369,ZCTA5 97369,55769,0.0,0.0,18.7
8600000US97370,ZCTA5 97370,57193,12.2,5.9,39.8
8600000US97371,ZCTA5 97371,63611,15.4,9.7,42.9
8600000US97373,ZCTA5 97373,-,90.2,30.8,38.1
8600000US97374,ZCTA5 97374,51954,13.2,4.4,19.4
8600000US97375,ZCTA5 97375,74135,8.2,9.3,18.8
8600000US97376,ZCTA5 97376,44097,18.4,1.6,37.5
8600000US97377,ZCTA5 97377,61750,7.8,1.6,18.3
8600000US97378,ZCTA5 97378,46334,14.1,8.1,11.9
8600000US97380,ZCTA5 97380,41003,21.2,6.9,12.6
8600000US97381,ZCTA5 97381,56745,12.0,7.1,26.9
8600000US97383,ZCTA5 97383,43607,21.9,9.9,16.4
8600000US97384,ZCTA5 97384,-,-,-,-
8600000US97385,ZCTA5 97385,58333,9.7,3.6,29.2
8600000US97386,ZCTA5 97386,39127,21.1,7.3,11.3
8600000US97388,ZCTA5 97388,41743,11.0,0.0,59.8
8600000US97389,ZCTA5 97389,48571,16.7,5.7,18.6
8600000US97390,ZCTA5 97390,36089,23.4,2.8,9.2
8600000US97391,ZCTA5 97391,44972,16.5,7.4,10.4
8600000US97392,ZCTA5 97392,55717,9.9,9.0,23.0
8600000US97394,ZCTA5 97394,42461,12.3,3.7,20.8
8600000US97396,ZCTA5 97396,37292,20.1,9.4,14.1
8600000US97401,ZCTA5 97401,31911,33.9,4.6,42.7
8600000US97402,ZCTA5 97402,37874,23.8,8.4,23.0
8600000US97403,ZCTA5 97403,37415,37.7,5.4,60.9
8600000US97404,ZCTA5 97404,52759,16.2,6.5,24.7
8600000US97405,ZCTA5 97405,58516,15.1,5.4,54.7
8600000US97406,ZCTA5 97406,31111,0.0,0.0,0.0
8600000US97408,ZCTA5 97408,60086,10.4,5.0,38.1
8600000US97410,ZCTA5 97410,51618,4.6,2.6,12.9
8600000US97411,ZCTA5 97411,38957,14.4,3.1,20.4
8600000US97412,ZCTA5 97412,34219,31.2,7.9,20.2
8600000US97413,ZCTA5 97413,31375,17.4,8.9,26.3
8600000US97414,ZCTA5 97414,4487,78.4,9.7,44.0
8600000US97415,ZCTA5 97415,42000,13.8,6.9,21.1
8600000US97416,ZCTA5 97416,40625,33.5,11.2,11.8
8600000US97417,ZCTA5 97417,35944,24.5,4.9,8.4
8600000US97419,ZCTA5 97419,55322,7.1,2.5,22.4
8600000US97420,ZCTA5 97420,36189,22.0,6.3,18.2
8600000US97423,ZCTA5 97423,44495,14.8,6.9,18.1
8600000US97424,ZCTA5 97424,39317,19.5,7.4,13.0
8600000US97426,ZCTA5 97426,53528,8.2,6.0,19.4
8600000US97429,ZCTA5 97429,42321,11.0,4.1,24.1
8600000US97430,ZCTA5 97430,27375,15.1,5.8,31.1
8600000US97431,ZCTA5 97431,52821,26.2,6.5,13.7
8600000US97434,ZCTA5 97434,31458,12.5,4.8,9.9
8600000US97435,ZCTA5 97435,40326,14.5,11.3,8.5
8600000US97436,ZCTA5 97436,41333,13.5,7.4,29.5
8600000US97437,ZCTA5 97437,48750,11.4,7.5,21.1
8600000US97438,ZCTA5 97438,59450,17.6,6.3,25.5
8600000US97439,ZCTA5 97439,34564,18.7,4.5,23.5
8600000US97441,ZCTA5 97441,53464,20.0,6.2,0.0
8600000US97442,ZCTA5 97442,43929,17.3,4.1,14.2
8600000US97443,ZCTA5 97443,53036,15.4,10.0,31.1
8600000US97444,ZCTA5 97444,49452,13.9,7.1,24.2
8600000US97446,ZCTA5 97446,51796,14.5,6.7,16.4
8600000US97447,ZCTA5 97447,26167,40.6,11.2,17.1
8600000US97448,ZCTA5 97448,46734,14.7,7.8,16.0
8600000US97449,ZCTA5 97449,41921,20.4,6.6,16.1
8600000US97450,ZCTA5 97450,35080,18.4,0.0,20.8
8600000US97451,ZCTA5 97451,62000,3.2,13.4,22.7
8600000US97452,ZCTA5 97452,53333,15.7,6.0,14.0
8600000US97453,ZCTA5 97453,47500,23.2,8.2,17.3
8600000US97454,ZCTA5 97454,61471,9.8,9.2,17.3
8600000US97455,ZCTA5 97455,60167,8.9,4.7,20.9
8600000US97456,ZCTA5 97456,51328,15.1,4.0,12.8
8600000US97457,ZCTA5 97457,40665,23.7,7.3,7.9
8600000US97458,ZCTA5 97458,34142,14.8,5.0,15.2
8600000US97459,ZCTA5 97459,45053,13.1,6.3,21.4
8600000US97461,ZCTA5 97461,47500,14.5,3.1,19.3
8600000US97462,ZCTA5 97462,42568,18.1,6.2,11.9
8600000US97463,ZCTA5 97463,40634,20.2,10.4,16.0
8600000US97465,ZCTA5 97465,35600,27.2,5.3,25.7
8600000US97466,ZCTA5 97466,31154,27.2,10.0,9.4
8600000US97467,ZCTA5 97467,33275,21.7,7.3,15.7
8600000US97469,ZCTA5 97469,43618,29.1,6.8,7.5
8600000US97470,ZCTA5 97470,37376,25.8,8.6,15.2
8600000US97471,ZCTA5 97471,45870,13.9,6.8,23.4
8600000US97473,ZCTA5 97473,30500,2.4,3.1,16.5
8600000US97476,ZCTA5 97476,97863,7.3,0.0,8.1
8600000US97477,ZCTA5 97477,38070,24.8,8.3,19.5
8600000US97478,ZCTA5 97478,48705,15.6,7.1,15.3
8600000US97479,ZCTA5 97479,39037,16.9,5.3,11.0
8600000US97480,ZCTA5 97480,24485,28.2,4.7,19.6
8600000US97481,ZCTA5 97481,47500,6.9,1.7,11.8
8600000US97484,ZCTA5 97484,38281,10.6,4.7,9.1
8600000US97486,ZCTA5 97486,52813,2.1,5.0,25.0
8600000US97487,ZCTA5 97487,47221,17.7,9.2,19.3
8600000US97488,ZCTA5 97488,50721,20.2,9.4,25.0
8600000US97489,ZCTA5 97489,53625,8.8,3.4,24.1
8600000US97490,ZCTA5 97490,41250,17.4,9.9,18.0
8600000US97492,ZCTA5 97492,20938,24.3,3.5,27.0
8600000US97493,ZCTA5 97493,22163,13.4,6.3,15.5
8600000US97494,ZCTA5 97494,-,-,-,-
8600000US97495,ZCTA5 97495,40481,14.8,6.4,29.9
8600000US97496,ZCTA5 97496,33176,27.1,6.7,8.4
8600000US97497,ZCTA5 97497,40547,27.0,4.0,9.2
8600000US97498,ZCTA5 97498,41029,19.2,6.9,33.6
8600000US97499,ZCTA5 97499,35993,21.9,3.4,6.2
8600000US97501,ZCTA5 97501,35928,24.5,8.2,16.5
8600000US97502,ZCTA5 97502,47841,11.1,7.1,19.0
8600000US97503,ZCTA5 97503,46667,15.4,8.1,8.3
8600000US97504,ZCTA5 97504,49924,17.1,6.8,30.3
8600000US97520,ZCTA5 97520,44772,17.7,5.2,55.6
8600000US97522,ZCTA5 97522,32969,24.0,11.1,20.3
8600000US97523,ZCTA5 97523,27314,23.8,7.1,12.1
8600000US97524,ZCTA5 97524,57302,15.1,8.7,13.4
8600000US97525,ZCTA5 97525,46544,9.5,11.0,13.8
8600000US97526,ZCTA5 97526,36738,20.8,5.8,16.1
8600000US97527,ZCTA5 97527,38781,17.2,7.7,19.4
8600000US97530,ZCTA5 97530,46389,13.9,5.3,33.6
8600000US97531,ZCTA5 97531,13769,55.0,0.0,33.1
8600000US97532,ZCTA5 97532,44046,10.2,12.7,13.2
8600000US97534,ZCTA5 97534,50146,10.0,0.0,22.8
8600000US97535,ZCTA5 97535,34981,16.6,9.1,19.0
8600000US97536,ZCTA5 97536,43167,19.9,7.3,18.5
8600000US97537,ZCTA5 97537,38393,14.2,5.8,12.9
8600000US97538,ZCTA5 97538,27394,32.4,4.7,19.4
8600000US97539,ZCTA5 97539,36368,21.8,8.3,16.9
8600000US97540,ZCTA5 97540,38347,23.5,5.8,33.5
8600000US97541,ZCTA5 97541,43382,4.4,3.5,14.4
8600000US97543,ZCTA5 97543,47616,36.4,18.7,6.8
8600000US97544,ZCTA5 97544,33529,26.8,1.1,29.0
8600000US97601,ZCTA5 97601,34945,23.3,9.1,21.3
8600000US97603,ZCTA5 97603,45948,14.7,6.3,21.6
8600000US97604,ZCTA5 97604,-,43.1,4.6,46.7
8600000US97620,ZCTA5 97620,44583,21.5,12.8,32.1
8600000US97621,ZCTA5 97621,35517,34.0,7.3,8.9
8600000US97622,ZCTA5 97622,18875,20.7,4.8,12.6
8600000US97623,ZCTA5 97623,39038,25.9,8.5,13.2
8600000US97624,ZCTA5 97624,37436,24.3,5.8,16.9
8600000US97625,ZCTA5 97625,44500,17.4,17.4,19.9
8600000US97626,ZCTA5 97626,68914,17.2,0.0,64.2
8600000US97627,ZCTA5 97627,32109,12.6,4.6,12.1
8600000US97630,ZCTA5 97630,39683,16.5,5.4,21.0
8600000US97632,ZCTA5 97632,50357,16.2,5.7,16.2
8600000US97633,ZCTA5 97633,41324,19.9,6.8,7.4
8600000US97634,ZCTA5 97634,68438,3.5,0.0,3.2
8600000US97635,ZCTA5 97635,31477,24.4,11.6,4.3
8600000US97636,ZCTA5 97636,36612,9.8,0.8,15.1
8600000US97637,ZCTA5 97637,36250,9.3,0.0,42.0
8600000US97638,ZCTA5 97638,24931,18.5,12.7,27.2
8600000US97639,ZCTA5 97639,35990,0.0,0.0,4.3
8600000US97640,ZCTA5 97640,19565,20.2,0.0,35.6
8600000US97641,ZCTA5 97641,24263,17.6,4.7,1.6
8600000US97701,ZCTA5 97701,51718,13.2,5.4,36.3
8600000US97702,ZCTA5 97702,58341,11.4,4.8,37.1
8600000US97707,ZCTA5 97707,48426,16.0,5.7,29.9
8600000US97710,ZCTA5 97710,40833,5.0,0.0,25.6
8600000US97711,ZCTA5 97711,26875,32.8,8.2,2.6
8600000US97712,ZCTA5 97712,-,10.3,0.0,58.1
8600000US97720,ZCTA5 97720,34809,16.0,8.6,16.8
8600000US97721,ZCTA5 97721,26786,39.0,0.3,9.6
8600000US97722,ZCTA5 97722,48750,10.8,3.4,14.3
8600000US97730,ZCTA5 97730,60000,4.5,14.0,61.7
8600000US97731,ZCTA5 97731,39808,26.0,10.3,20.6
8600000US97732,ZCTA5 97732,38750,27.4,3.8,12.0
8600000US97733,ZCTA5 97733,28750,22.4,12.8,11.8
8600000US97734,ZCTA5 97734,48796,23.5,8.7,15.7
